name,year,countM,pattern,gender,countF,totalcount
Jade,1921,0,regular,unisex,0,0
Jade,1922,0,regular,unisex,0,0
Jade,1923,0,regular,unisex,0,0
Jade,1924,0,regular,unisex,0,0
Jade,1925,0,regular,unisex,0,0
Jade,1926,0,regular,unisex,0,0
Jade,1927,0,regular,unisex,0,0
Jade,1928,0,regular,unisex,0,0
Jade,1929,0,regular,unisex,0,0
Jade,1930,0,regular,unisex,0,0
Jade,1931,0,regular,unisex,0,0
Jade,1932,0,regular,unisex,0,0
Jade,1933,0,regular,unisex,0,0
Jade,1934,0,regular,unisex,0,0
Jade,1935,0,regular,unisex,0,0
Jade,1936,0,regular,unisex,0,0
Jade,1937,0,regular,unisex,0,0
Jade,1938,0,regular,unisex,0,0
Jade,1939,0,regular,unisex,0,0
Jade,1940,0,regular,unisex,0,0
Jade,1941,0,regular,unisex,0,0
Jade,1942,0,regular,unisex,0,0
Jade,1943,0,regular,unisex,0,0
Jade,1944,0,regular,unisex,6,6
Jade,1945,0,regular,unisex,37,37
Jade,1946,0,regular,unisex,32,32
Jade,1947,5,regular,unisex,18,23
Jade,1948,0,regular,unisex,22,22
Jade,1949,0,regular,unisex,16,16
Jade,1950,0,regular,unisex,20,20
Jade,1951,0,regular,unisex,18,18
Jade,1952,0,regular,unisex,14,14
Jade,1953,0,regular,unisex,15,15
Jade,1954,0,regular,unisex,17,17
Jade,1955,8,regular,unisex,18,26
Jade,1956,0,regular,unisex,26,26
Jade,1957,7,regular,unisex,16,23
Jade,1958,5,regular,unisex,21,26
Jade,1959,8,regular,unisex,22,30
Jade,1960,7,regular,unisex,20,27
Jade,1961,16,regular,unisex,32,48
Jade,1962,11,regular,unisex,33,44
Jade,1963,14,regular,unisex,30,44
Jade,1964,12,regular,unisex,19,31
Jade,1965,26,regular,unisex,26,52
Jade,1966,32,regular,unisex,33,65
Jade,1967,38,regular,unisex,43,81
Jade,1968,60,regular,unisex,54,114
Jade,1969,60,regular,unisex,56,116
Jade,1970,118,regular,unisex,82,200
Jade,1971,92,regular,unisex,68,160
Jade,1972,101,regular,unisex,93,194
Jade,1973,91,regular,unisex,73,164
Jade,1974,96,regular,unisex,94,190
Jade,1975,106,regular,unisex,146,252
Jade,1976,116,regular,unisex,141,257
Jade,1977,104,regular,unisex,162,266
Jade,1978,134,regular,unisex,210,344
Jade,1979,105,regular,unisex,274,379
Jade,1980,111,regular,unisex,273,384
Jade,1981,84,regular,unisex,314,398
Jade,1982,93,regular,unisex,615,708
Jade,1983,96,regular,unisex,734,830
Jade,1984,91,regular,unisex,665,756
Jade,1985,95,regular,unisex,725,820
Jade,1986,98,regular,unisex,861,959
Jade,1987,78,regular,unisex,858,936
Jade,1988,113,regular,unisex,854,967
Jade,1989,119,regular,unisex,1146,1265
Jade,1990,152,regular,unisex,1312,1464
Jade,1991,149,regular,unisex,1411,1560
Jade,1992,180,regular,unisex,1688,1868
Jade,1993,179,regular,unisex,2080,2259
Jade,1994,193,regular,unisex,1944,2137
Jade,1995,184,regular,unisex,1783,1967
Jade,1996,171,regular,unisex,2238,2409
Jade,1997,143,regular,unisex,2492,2635
Jade,1998,131,regular,unisex,2657,2788
Jade,1999,151,regular,unisex,2788,2939
Jade,2000,133,regular,unisex,2865,2998
Jade,2001,160,regular,unisex,3281,3441
Jade,2002,102,regular,unisex,3630,3732
Jade,2003,92,regular,unisex,3392,3484
Jade,2004,102,regular,unisex,3051,3153
Jade,2005,97,regular,unisex,2897,2994
Jade,2006,82,regular,unisex,2998,3080
Jade,2007,69,regular,unisex,3035,3104
Jade,2008,73,regular,unisex,2644,2717
Jade,2009,74,regular,unisex,2490,2564
Jade,2010,72,regular,unisex,2722,2794
Jade,2011,48,regular,unisex,2673,2721
Jade,2012,57,regular,unisex,2736,2793
Jade,2013,51,regular,unisex,2586,2637
Jade,2014,59,regular,unisex,2389,2448
Jade,2015,48,regular,unisex,2567,2615
Jade,2016,54,regular,unisex,2695,2749
Jade,2017,41,regular,unisex,2733,2774
Jade,2018,50,regular,unisex,2689,2739
Jade,2019,56,regular,unisex,2703,2759
Blake,1920,50,regular,unisex,0,50
Blake,1921,61,regular,unisex,0,61
Blake,1922,39,regular,unisex,0,39
Blake,1923,42,regular,unisex,0,42
Blake,1924,41,regular,unisex,0,41
Blake,1925,37,regular,unisex,0,37
Blake,1926,36,regular,unisex,0,36
Blake,1927,41,regular,unisex,0,41
Blake,1928,37,regular,unisex,0,37
Blake,1929,30,regular,unisex,0,30
Blake,1930,29,regular,unisex,0,29
Blake,1931,31,regular,unisex,0,31
Blake,1932,33,regular,unisex,0,33
Blake,1933,41,regular,unisex,0,41
Blake,1934,36,regular,unisex,0,36
Blake,1935,34,regular,unisex,0,34
Blake,1936,30,regular,unisex,0,30
Blake,1937,28,regular,unisex,0,28
Blake,1938,28,regular,unisex,0,28
Blake,1939,30,regular,unisex,0,30
Blake,1940,33,regular,unisex,0,33
Blake,1941,33,regular,unisex,0,33
Blake,1942,44,regular,unisex,0,44
Blake,1943,58,regular,unisex,0,58
Blake,1944,42,regular,unisex,0,42
Blake,1945,51,regular,unisex,0,51
Blake,1946,71,regular,unisex,0,71
Blake,1947,86,regular,unisex,0,86
Blake,1948,76,regular,unisex,0,76
Blake,1949,89,regular,unisex,0,89
Blake,1950,131,regular,unisex,0,131
Blake,1951,140,regular,unisex,5,145
Blake,1952,212,regular,unisex,0,212
Blake,1953,207,regular,unisex,6,213
Blake,1954,279,regular,unisex,0,279
Blake,1955,279,regular,unisex,0,279
Blake,1956,283,regular,unisex,0,283
Blake,1957,289,regular,unisex,0,289
Blake,1958,365,regular,unisex,0,365
Blake,1959,410,regular,unisex,0,410
Blake,1960,434,regular,unisex,0,434
Blake,1961,513,regular,unisex,0,513
Blake,1962,545,regular,unisex,9,554
Blake,1963,568,regular,unisex,7,575
Blake,1964,472,regular,unisex,8,480
Blake,1965,445,regular,unisex,10,455
Blake,1966,400,regular,unisex,9,409
Blake,1967,422,regular,unisex,9,431
Blake,1968,405,regular,unisex,20,425
Blake,1969,521,regular,unisex,14,535
Blake,1970,526,regular,unisex,17,543
Blake,1971,476,regular,unisex,13,489
Blake,1972,463,regular,unisex,22,485
Blake,1973,430,regular,unisex,15,445
Blake,1974,420,regular,unisex,22,442
Blake,1975,523,regular,unisex,25,548
Blake,1976,555,regular,unisex,13,568
Blake,1977,644,regular,unisex,25,669
Blake,1978,670,regular,unisex,34,704
Blake,1979,745,regular,unisex,42,787
Blake,1980,969,regular,unisex,39,1008
Blake,1981,1704,regular,unisex,64,1768
Blake,1982,2351,regular,unisex,57,2408
Blake,1983,2497,regular,unisex,46,2543
Blake,1984,2763,regular,unisex,47,2810
Blake,1985,2920,regular,unisex,62,2982
Blake,1986,2786,regular,unisex,89,2875
Blake,1987,2786,regular,unisex,103,2889
Blake,1988,3100,regular,unisex,91,3191
Blake,1989,3524,regular,unisex,148,3672
Blake,1990,4101,regular,unisex,202,4303
Blake,1991,4275,regular,unisex,198,4473
Blake,1992,4395,regular,unisex,190,4585
Blake,1993,4505,regular,unisex,196,4701
Blake,1994,4876,regular,unisex,192,5068
Blake,1995,4819,regular,unisex,203,5022
Blake,1996,4747,regular,unisex,190,4937
Blake,1997,4728,regular,unisex,207,4935
Blake,1998,4606,regular,unisex,173,4779
Blake,1999,4809,regular,unisex,172,4981
Blake,2000,5143,regular,unisex,183,5326
Blake,2001,5356,regular,unisex,144,5500
Blake,2002,5358,regular,unisex,130,5488
Blake,2003,5275,regular,unisex,108,5383
Blake,2004,4693,regular,unisex,114,4807
Blake,2005,4417,regular,unisex,86,4503
Blake,2006,4535,regular,unisex,91,4626
Blake,2007,5270,regular,unisex,90,5360
Blake,2008,5096,regular,unisex,162,5258
Blake,2009,4949,regular,unisex,229,5178
Blake,2010,4702,regular,unisex,241,4943
Blake,2011,5610,regular,unisex,325,5935
Blake,2012,6037,regular,unisex,403,6440
Blake,2013,5644,regular,unisex,536,6180
Blake,2014,4944,regular,unisex,501,5445
Blake,2015,4228,regular,unisex,752,4980
Blake,2016,3283,regular,unisex,1096,4379
Blake,2017,2617,regular,unisex,1185,3802
Blake,2018,2457,regular,unisex,1183,3640
Blake,2019,2132,regular,unisex,1383,3515
Brian,1920,31,regular,unisex,0,31
Brian,1921,34,regular,unisex,0,34
Brian,1922,31,regular,unisex,0,31
Brian,1923,35,regular,unisex,0,35
Brian,1924,38,regular,unisex,0,38
Brian,1925,59,regular,unisex,0,59
Brian,1926,48,regular,unisex,0,48
Brian,1927,74,regular,unisex,0,74
Brian,1928,105,regular,unisex,0,105
Brian,1929,111,regular,unisex,0,111
Brian,1930,91,regular,unisex,0,91
Brian,1931,95,regular,unisex,0,95
Brian,1932,120,regular,unisex,0,120
Brian,1933,150,regular,unisex,0,150
Brian,1934,187,regular,unisex,0,187
Brian,1935,254,regular,unisex,0,254
Brian,1936,344,regular,unisex,0,344
Brian,1937,519,regular,unisex,0,519
Brian,1938,609,regular,unisex,0,609
Brian,1939,808,regular,unisex,0,808
Brian,1940,1009,regular,unisex,0,1009
Brian,1941,1123,regular,unisex,0,1123
Brian,1942,1522,regular,unisex,0,1522
Brian,1943,1950,regular,unisex,10,1960
Brian,1944,1954,regular,unisex,0,1954
Brian,1945,1989,regular,unisex,5,1994
Brian,1946,2585,regular,unisex,8,2593
Brian,1947,3449,regular,unisex,12,3461
Brian,1948,3358,regular,unisex,6,3364
Brian,1949,3851,regular,unisex,6,3857
Brian,1950,4444,regular,unisex,5,4449
Brian,1951,5103,regular,unisex,8,5111
Brian,1952,5742,regular,unisex,13,5755
Brian,1953,6666,regular,unisex,10,6676
Brian,1954,8080,regular,unisex,12,8092
Brian,1955,10110,regular,unisex,23,10133
Brian,1956,14662,regular,unisex,20,14682
Brian,1957,17510,regular,unisex,26,17536
Brian,1958,19261,regular,unisex,39,19300
Brian,1959,20733,regular,unisex,39,20772
Brian,1960,21995,regular,unisex,52,22047
Brian,1961,22550,regular,unisex,40,22590
Brian,1962,23241,regular,unisex,60,23301
Brian,1963,24119,regular,unisex,55,24174
Brian,1964,24187,regular,unisex,63,24250
Brian,1965,24552,regular,unisex,71,24623
Brian,1966,27266,regular,unisex,89,27355
Brian,1967,28656,regular,unisex,104,28760
Brian,1968,29933,regular,unisex,105,30038
Brian,1969,31685,regular,unisex,130,31815
Brian,1970,31932,regular,unisex,148,32080
Brian,1971,32636,regular,unisex,150,32786
Brian,1972,36322,regular,unisex,171,36493
Brian,1973,35711,regular,unisex,160,35871
Brian,1974,34458,regular,unisex,138,34596
Brian,1975,30608,regular,unisex,151,30759
Brian,1976,30534,regular,unisex,154,30688
Brian,1977,32502,regular,unisex,181,32683
Brian,1978,29452,regular,unisex,171,29623
Brian,1979,28671,regular,unisex,158,28829
Brian,1980,28726,regular,unisex,173,28899
Brian,1981,26600,regular,unisex,144,26744
Brian,1982,25833,regular,unisex,147,25980
Brian,1983,26057,regular,unisex,156,26213
Brian,1984,24729,regular,unisex,147,24876
Brian,1985,23069,regular,unisex,137,23206
Brian,1986,21031,regular,unisex,142,21173
Brian,1987,20355,regular,unisex,126,20481
Brian,1988,19532,regular,unisex,126,19658
Brian,1989,18104,regular,unisex,70,18174
Brian,1990,16928,regular,unisex,51,16979
Brian,1991,14912,regular,unisex,48,14960
Brian,1992,14104,regular,unisex,42,14146
Brian,1993,12544,regular,unisex,44,12588
Brian,1994,11643,regular,unisex,36,11679
Brian,1995,10987,regular,unisex,53,11040
Brian,1996,10472,regular,unisex,29,10501
Brian,1997,9732,regular,unisex,24,9756
Brian,1998,9143,regular,unisex,25,9168
Brian,1999,8807,regular,unisex,20,8827
Brian,2000,8957,regular,unisex,30,8987
Brian,2001,8301,regular,unisex,16,8317
Brian,2002,8082,regular,unisex,19,8101
Brian,2003,7672,regular,unisex,20,7692
Brian,2004,7330,regular,unisex,42,7372
Brian,2005,6918,regular,unisex,24,6942
Brian,2006,6508,regular,unisex,8,6516
Brian,2007,6073,regular,unisex,23,6096
Brian,2008,5258,regular,unisex,9,5267
Brian,2009,4653,regular,unisex,6,4659
Brian,2010,3765,regular,unisex,8,3773
Brian,2011,3243,regular,unisex,5,3248
Brian,2012,2815,regular,unisex,11,2826
Brian,2013,2644,regular,unisex,5,2649
Brian,2014,2531,regular,unisex,0,2531
Brian,2015,2210,regular,unisex,5,2215
Brian,2016,1980,regular,unisex,0,1980
Brian,2017,1775,regular,unisex,0,1775
Brian,2018,1624,regular,unisex,0,1624
Brian,2019,1465,regular,unisex,0,1465
Kelly,1920,121,regular,unisex,11,132
Kelly,1921,133,regular,unisex,15,148
Kelly,1922,141,regular,unisex,13,154
Kelly,1923,111,regular,unisex,10,121
Kelly,1924,125,regular,unisex,10,135
Kelly,1925,121,regular,unisex,16,137
Kelly,1926,123,regular,unisex,12,135
Kelly,1927,132,regular,unisex,10,142
Kelly,1928,128,regular,unisex,11,139
Kelly,1929,141,regular,unisex,11,152
Kelly,1930,117,regular,unisex,13,130
Kelly,1931,129,regular,unisex,9,138
Kelly,1932,105,regular,unisex,14,119
Kelly,1933,120,regular,unisex,12,132
Kelly,1934,144,regular,unisex,11,155
Kelly,1935,125,regular,unisex,13,138
Kelly,1936,138,regular,unisex,13,151
Kelly,1937,126,regular,unisex,14,140
Kelly,1938,137,regular,unisex,18,155
Kelly,1939,153,regular,unisex,10,163
Kelly,1940,142,regular,unisex,24,166
Kelly,1941,160,regular,unisex,28,188
Kelly,1942,249,regular,unisex,36,285
Kelly,1943,275,regular,unisex,36,311
Kelly,1944,275,regular,unisex,60,335
Kelly,1945,240,regular,unisex,51,291
Kelly,1946,283,regular,unisex,51,334
Kelly,1947,351,regular,unisex,73,424
Kelly,1948,379,regular,unisex,83,462
Kelly,1949,510,regular,unisex,117,627
Kelly,1950,488,regular,unisex,97,585
Kelly,1951,701,regular,unisex,164,865
Kelly,1952,806,regular,unisex,296,1102
Kelly,1953,845,regular,unisex,226,1071
Kelly,1954,963,regular,unisex,455,1418
Kelly,1955,1249,regular,unisex,538,1787
Kelly,1956,1472,regular,unisex,830,2302
Kelly,1957,1871,regular,unisex,1905,3776
Kelly,1958,2299,regular,unisex,4472,6771
Kelly,1959,2434,regular,unisex,6378,8812
Kelly,1960,2935,regular,unisex,8680,11615
Kelly,1961,3006,regular,unisex,9637,12643
Kelly,1962,2857,regular,unisex,11528,14385
Kelly,1963,2728,regular,unisex,12551,15279
Kelly,1964,2492,regular,unisex,12474,14966
Kelly,1965,2259,regular,unisex,12761,15020
Kelly,1966,2785,regular,unisex,13244,16029
Kelly,1967,3100,regular,unisex,13722,16822
Kelly,1968,3059,regular,unisex,17139,20198
Kelly,1969,2791,regular,unisex,16327,19118
Kelly,1970,2496,regular,unisex,14611,17107
Kelly,1971,2265,regular,unisex,12596,14861
Kelly,1972,1916,regular,unisex,10942,12858
Kelly,1973,1704,regular,unisex,10517,12221
Kelly,1974,1759,regular,unisex,10848,12607
Kelly,1975,1642,regular,unisex,11735,13377
Kelly,1976,1541,regular,unisex,11793,13334
Kelly,1977,1484,regular,unisex,18235,19719
Kelly,1978,1308,regular,unisex,16983,18291
Kelly,1979,1207,regular,unisex,15297,16504
Kelly,1980,1184,regular,unisex,13717,14901
Kelly,1981,1182,regular,unisex,11876,13058
Kelly,1982,1271,regular,unisex,12171,13442
Kelly,1983,1054,regular,unisex,11586,12640
Kelly,1984,985,regular,unisex,11218,12203
Kelly,1985,892,regular,unisex,11031,11923
Kelly,1986,872,regular,unisex,10412,11284
Kelly,1987,786,regular,unisex,9867,10653
Kelly,1988,740,regular,unisex,8911,9651
Kelly,1989,811,regular,unisex,8763,9574
Kelly,1990,686,regular,unisex,8136,8822
Kelly,1991,643,regular,unisex,7512,8155
Kelly,1992,534,regular,unisex,7012,7546
Kelly,1993,475,regular,unisex,6297,6772
Kelly,1994,385,regular,unisex,5445,5830
Kelly,1995,357,regular,unisex,5398,5755
Kelly,1996,339,regular,unisex,4734,5073
Kelly,1997,284,regular,unisex,4063,4347
Kelly,1998,240,regular,unisex,3703,3943
Kelly,1999,195,regular,unisex,3420,3615
Kelly,2000,202,regular,unisex,3076,3278
Kelly,2001,174,regular,unisex,2814,2988
Kelly,2002,185,regular,unisex,2852,3037
Kelly,2003,146,regular,unisex,2736,2882
Kelly,2004,160,regular,unisex,2357,2517
Kelly,2005,127,regular,unisex,1952,2079
Kelly,2006,139,regular,unisex,1610,1749
Kelly,2007,154,regular,unisex,1568,1722
Kelly,2008,113,regular,unisex,1399,1512
Kelly,2009,140,regular,unisex,1251,1391
Kelly,2010,101,regular,unisex,1060,1161
Kelly,2011,108,regular,unisex,943,1051
Kelly,2012,106,regular,unisex,891,997
Kelly,2013,103,regular,unisex,848,951
Kelly,2014,105,regular,unisex,738,843
Kelly,2015,104,regular,unisex,673,777
Kelly,2016,117,regular,unisex,604,721
Kelly,2017,112,regular,unisex,502,614
Kelly,2018,103,regular,unisex,485,588
Kelly,2019,107,regular,unisex,445,552
Kamari,1920,0,regular,unisex,0,0
Kamari,1921,0,regular,unisex,0,0
Kamari,1922,0,regular,unisex,0,0
Kamari,1923,0,regular,unisex,0,0
Kamari,1924,0,regular,unisex,0,0
Kamari,1925,0,regular,unisex,0,0
Kamari,1926,0,regular,unisex,0,0
Kamari,1927,0,regular,unisex,0,0
Kamari,1928,0,regular,unisex,0,0
Kamari,1929,0,regular,unisex,0,0
Kamari,1930,0,regular,unisex,0,0
Kamari,1931,0,regular,unisex,0,0
Kamari,1932,0,regular,unisex,0,0
Kamari,1933,0,regular,unisex,0,0
Kamari,1934,0,regular,unisex,0,0
Kamari,1935,0,regular,unisex,0,0
Kamari,1936,0,regular,unisex,0,0
Kamari,1937,0,regular,unisex,0,0
Kamari,1938,0,regular,unisex,0,0
Kamari,1939,0,regular,unisex,0,0
Kamari,1940,0,regular,unisex,0,0
Kamari,1941,0,regular,unisex,0,0
Kamari,1942,0,regular,unisex,0,0
Kamari,1943,0,regular,unisex,0,0
Kamari,1944,0,regular,unisex,0,0
Kamari,1945,0,regular,unisex,0,0
Kamari,1946,0,regular,unisex,0,0
Kamari,1947,0,regular,unisex,0,0
Kamari,1948,0,regular,unisex,0,0
Kamari,1949,0,regular,unisex,0,0
Kamari,1950,0,regular,unisex,0,0
Kamari,1951,0,regular,unisex,0,0
Kamari,1952,0,regular,unisex,0,0
Kamari,1953,0,regular,unisex,0,0
Kamari,1954,0,regular,unisex,0,0
Kamari,1955,0,regular,unisex,0,0
Kamari,1956,0,regular,unisex,0,0
Kamari,1957,0,regular,unisex,0,0
Kamari,1958,0,regular,unisex,0,0
Kamari,1959,0,regular,unisex,0,0
Kamari,1960,0,regular,unisex,0,0
Kamari,1961,0,regular,unisex,0,0
Kamari,1962,0,regular,unisex,0,0
Kamari,1963,0,regular,unisex,0,0
Kamari,1964,0,regular,unisex,0,0
Kamari,1965,0,regular,unisex,0,0
Kamari,1966,0,regular,unisex,0,0
Kamari,1967,0,regular,unisex,0,0
Kamari,1968,0,regular,unisex,0,0
Kamari,1969,0,regular,unisex,0,0
Kamari,1970,0,regular,unisex,0,0
Kamari,1971,0,regular,unisex,0,0
Kamari,1972,0,regular,unisex,0,0
Kamari,1973,0,regular,unisex,0,0
Kamari,1974,0,regular,unisex,0,0
Kamari,1975,0,regular,unisex,0,0
Kamari,1976,0,regular,unisex,0,0
Kamari,1977,0,regular,unisex,0,0
Kamari,1978,6,regular,unisex,0,6
Kamari,1979,0,regular,unisex,9,9
Kamari,1980,0,regular,unisex,5,5
Kamari,1981,0,regular,unisex,0,0
Kamari,1982,0,regular,unisex,0,0
Kamari,1983,0,regular,unisex,5,5
Kamari,1984,5,regular,unisex,5,10
Kamari,1985,0,regular,unisex,0,0
Kamari,1986,0,regular,unisex,0,0
Kamari,1987,6,regular,unisex,5,11
Kamari,1988,0,regular,unisex,0,0
Kamari,1989,9,regular,unisex,10,19
Kamari,1990,5,regular,unisex,10,15
Kamari,1991,0,regular,unisex,9,9
Kamari,1992,13,regular,unisex,25,38
Kamari,1993,19,regular,unisex,19,38
Kamari,1994,35,regular,unisex,23,58
Kamari,1995,25,regular,unisex,30,55
Kamari,1996,45,regular,unisex,29,74
Kamari,1997,54,regular,unisex,33,87
Kamari,1998,70,regular,unisex,45,115
Kamari,1999,102,regular,unisex,45,147
Kamari,2000,96,regular,unisex,66,162
Kamari,2001,129,regular,unisex,70,199
Kamari,2002,154,regular,unisex,94,248
Kamari,2003,187,regular,unisex,101,288
Kamari,2004,223,regular,unisex,108,331
Kamari,2005,276,regular,unisex,139,415
Kamari,2006,345,regular,unisex,204,549
Kamari,2007,420,regular,unisex,246,666
Kamari,2008,487,regular,unisex,296,783
Kamari,2009,501,regular,unisex,286,787
Kamari,2010,470,regular,unisex,227,697
Kamari,2011,432,regular,unisex,233,665
Kamari,2012,409,regular,unisex,233,642
Kamari,2013,320,regular,unisex,198,518
Kamari,2014,324,regular,unisex,184,508
Kamari,2015,367,regular,unisex,157,524
Kamari,2016,399,regular,unisex,194,593
Kamari,2017,428,regular,unisex,255,683
Kamari,2018,497,regular,unisex,230,727
Kamari,2019,631,regular,unisex,310,941
Khari,1920,0,regular,unisex,0,0
Khari,1921,0,regular,unisex,0,0
Khari,1922,0,regular,unisex,0,0
Khari,1923,0,regular,unisex,0,0
Khari,1924,0,regular,unisex,0,0
Khari,1925,0,regular,unisex,0,0
Khari,1926,0,regular,unisex,0,0
Khari,1927,0,regular,unisex,0,0
Khari,1928,0,regular,unisex,0,0
Khari,1929,0,regular,unisex,0,0
Khari,1930,0,regular,unisex,0,0
Khari,1931,0,regular,unisex,0,0
Khari,1932,0,regular,unisex,0,0
Khari,1933,0,regular,unisex,0,0
Khari,1934,0,regular,unisex,0,0
Khari,1935,0,regular,unisex,0,0
Khari,1936,0,regular,unisex,0,0
Khari,1937,0,regular,unisex,0,0
Khari,1938,0,regular,unisex,0,0
Khari,1939,0,regular,unisex,0,0
Khari,1940,0,regular,unisex,0,0
Khari,1941,0,regular,unisex,0,0
Khari,1942,0,regular,unisex,0,0
Khari,1943,0,regular,unisex,0,0
Khari,1944,0,regular,unisex,0,0
Khari,1945,0,regular,unisex,0,0
Khari,1946,0,regular,unisex,0,0
Khari,1947,0,regular,unisex,0,0
Khari,1948,0,regular,unisex,0,0
Khari,1949,0,regular,unisex,0,0
Khari,1950,0,regular,unisex,0,0
Khari,1951,0,regular,unisex,0,0
Khari,1952,0,regular,unisex,0,0
Khari,1953,0,regular,unisex,0,0
Khari,1954,0,regular,unisex,0,0
Khari,1955,0,regular,unisex,0,0
Khari,1956,0,regular,unisex,0,0
Khari,1957,0,regular,unisex,0,0
Khari,1958,0,regular,unisex,0,0
Khari,1959,0,regular,unisex,0,0
Khari,1960,0,regular,unisex,0,0
Khari,1961,0,regular,unisex,0,0
Khari,1962,0,regular,unisex,0,0
Khari,1963,0,regular,unisex,0,0
Khari,1964,0,regular,unisex,0,0
Khari,1965,0,regular,unisex,0,0
Khari,1966,0,regular,unisex,0,0
Khari,1967,0,regular,unisex,0,0
Khari,1968,0,regular,unisex,0,0
Khari,1969,0,regular,unisex,0,0
Khari,1970,0,regular,unisex,0,0
Khari,1971,32,regular,unisex,0,32
Khari,1972,49,regular,unisex,0,49
Khari,1973,35,regular,unisex,0,35
Khari,1974,27,regular,unisex,0,27
Khari,1975,33,regular,unisex,0,33
Khari,1976,40,regular,unisex,5,45
Khari,1977,33,regular,unisex,5,38
Khari,1978,20,regular,unisex,0,20
Khari,1979,15,regular,unisex,0,15
Khari,1980,15,regular,unisex,5,20
Khari,1981,15,regular,unisex,7,22
Khari,1982,11,regular,unisex,5,16
Khari,1983,10,regular,unisex,6,16
Khari,1984,0,regular,unisex,0,0
Khari,1985,10,regular,unisex,0,10
Khari,1986,7,regular,unisex,0,7
Khari,1987,7,regular,unisex,7,14
Khari,1988,8,regular,unisex,0,8
Khari,1989,17,regular,unisex,7,24
Khari,1990,22,regular,unisex,6,28
Khari,1991,55,regular,unisex,12,67
Khari,1992,67,regular,unisex,8,75
Khari,1993,89,regular,unisex,12,101
Khari,1994,159,regular,unisex,25,184
Khari,1995,119,regular,unisex,12,131
Khari,1996,96,regular,unisex,12,108
Khari,1997,115,regular,unisex,18,133
Khari,1998,130,regular,unisex,15,145
Khari,1999,106,regular,unisex,11,117
Khari,2000,81,regular,unisex,16,97
Khari,2001,87,regular,unisex,23,110
Khari,2002,64,regular,unisex,19,83
Khari,2003,49,regular,unisex,13,62
Khari,2004,57,regular,unisex,14,71
Khari,2005,47,regular,unisex,19,66
Khari,2006,54,regular,unisex,16,70
Khari,2007,41,regular,unisex,16,57
Khari,2008,51,regular,unisex,20,71
Khari,2009,45,regular,unisex,14,59
Khari,2010,35,regular,unisex,18,53
Khari,2011,48,regular,unisex,20,68
Khari,2012,50,regular,unisex,34,84
Khari,2013,39,regular,unisex,28,67
Khari,2014,74,regular,unisex,36,110
Khari,2015,107,regular,unisex,41,148
Khari,2016,169,regular,unisex,81,250
Khari,2017,213,regular,unisex,167,380
Khari,2018,217,regular,unisex,180,397
Khari,2019,290,regular,unisex,231,521
Shawn,1920,0,odd,unisex,0,0
Shawn,1921,0,odd,unisex,0,0
Shawn,1922,0,odd,unisex,0,0
Shawn,1923,0,odd,unisex,0,0
Shawn,1924,0,odd,unisex,0,0
Shawn,1925,0,odd,unisex,0,0
Shawn,1926,0,odd,unisex,0,0
Shawn,1927,0,odd,unisex,0,0
Shawn,1928,0,odd,unisex,0,0
Shawn,1929,0,odd,unisex,0,0
Shawn,1930,0,odd,unisex,0,0
Shawn,1931,6,odd,unisex,0,6
Shawn,1932,0,odd,unisex,5,5
Shawn,1933,0,odd,unisex,0,0
Shawn,1934,0,odd,unisex,0,0
Shawn,1935,0,odd,unisex,0,0
Shawn,1936,5,odd,unisex,7,12
Shawn,1937,8,odd,unisex,0,8
Shawn,1938,10,odd,unisex,5,15
Shawn,1939,11,odd,unisex,7,18
Shawn,1940,13,odd,unisex,9,22
Shawn,1941,16,odd,unisex,8,24
Shawn,1942,19,odd,unisex,9,28
Shawn,1943,27,odd,unisex,12,39
Shawn,1944,13,odd,unisex,10,23
Shawn,1945,17,odd,unisex,8,25
Shawn,1946,22,odd,unisex,21,43
Shawn,1947,57,odd,unisex,39,96
Shawn,1948,143,odd,unisex,83,226
Shawn,1949,133,odd,unisex,62,195
Shawn,1950,175,odd,unisex,117,292
Shawn,1951,138,odd,unisex,123,261
Shawn,1952,189,odd,unisex,120,309
Shawn,1953,343,odd,unisex,171,514
Shawn,1954,430,odd,unisex,310,740
Shawn,1955,547,odd,unisex,396,943
Shawn,1956,569,odd,unisex,548,1117
Shawn,1957,907,odd,unisex,696,1603
Shawn,1958,1186,odd,unisex,750,1936
Shawn,1959,1973,odd,unisex,765,2738
Shawn,1960,2047,odd,unisex,757,2804
Shawn,1961,2483,odd,unisex,899,3382
Shawn,1962,2872,odd,unisex,902,3774
Shawn,1963,3460,odd,unisex,1016,4476
Shawn,1964,4401,odd,unisex,1403,5804
Shawn,1965,4924,odd,unisex,1448,6372
Shawn,1966,5724,odd,unisex,1492,7216
Shawn,1967,6139,odd,unisex,1597,7736
Shawn,1968,7478,odd,unisex,1751,9229
Shawn,1969,8272,odd,unisex,1823,10095
Shawn,1970,10950,odd,unisex,1971,12921
Shawn,1971,12830,odd,unisex,1863,14693
Shawn,1972,11284,odd,unisex,1575,12859
Shawn,1973,11454,odd,unisex,1285,12739
Shawn,1974,11444,odd,unisex,1271,12715
Shawn,1975,10688,odd,unisex,963,11651
Shawn,1976,10107,odd,unisex,773,10880
Shawn,1977,9865,odd,unisex,667,10532
Shawn,1978,9291,odd,unisex,534,9825
Shawn,1979,7910,odd,unisex,462,8372
Shawn,1980,7698,odd,unisex,388,8086
